dates,website,
1 20 2020,https://today.line.me/id/pc/article/China+coronavirus+outbreak+South+Korea+reports+first+case+days+before+Lunar+New+Year+tourist+rush-mkaDwE?read_meta=%7B%22label%22%3A%22articlepage_more_article3%22%2C%22group%22%3A%22NA%22%7D,support
2 3 2020,https://sg.news.yahoo.com/china-top-task-stop-coronavirus-120644348.html,support
2 1 2020,https://sg.news.yahoo.com/china-pledges-more-money-help-144451755.html,support
7 13 2010,http://arkanoidlegent.blogspot.com/2010/07/india-youth-dies-doctors-deny-ah1n1-flu.html,support
1 31 2020,https://malaysia.news.yahoo.com/coronavirus-deaths-cases-china-reach-001714195.html,support
1 30 2020,http://www.zgadsy.com/zh-hk/foodanddrink/foodnews/%E3%80%90%E9%A3%9F%E8%AD%9C%E3%80%91%E6%8A%97%E8%82%BA%E7%82%8E%E7%95%99%E5%9C%A8%E5%AE%B6%E4%B8%AD%E9%A3%9F%E9%A4%90%E5%A5%BD-%E7%B0%A1%E5%96%AE%E7%85%AE%E9%9B%B6%E5%A4%B1%E6%95%97%E8%92%B8%E6%B0%B4%E8%9B%8B/ar-BBZsNlI?li=AAazejl,support
1 25 2020,https://www.asianewsday.com/mansour-bin-saad-al-kredes-saudi-shoura-council-member/,support
1 24 2020,https://www.asianewsday.com/rich-capital-gets-new-legal-demand-from-batam-project-partner/,support
2 1 2020,https://papamuda.net/id/article/Chinese+locked+down+in+coronavirus+epicentre+Wuhan+fight+despair+and+boredom+with+humour-3WP8NZ,support
1 10 2020,https://papamuda.net/id/pc/article/Why+Lynn+Fung+is+in+love+with+Cartier+s+antique+timepieces-3W6vEB,support
2 1 2020,https://papamuda.net/id/pc/article/Coronavirus+top+Hong+Kong+medical+school+flouts+health+guidelines+as+it+lets+staff+working+on+mainland+to+skip+quarantine-9Wva3K,support
2 1 2020,https://papamuda.net/id/pc/article/As+coronavirus+spreads+so+do+spurious+online+claims+about+it+in+Hong+Kong-8WLajz,support
2 3 2020,https://sg.news.yahoo.com/coronavirus-chinese-military-takes-control-131301391.html,support
2 1 2020,https://papamuda.net/id/pc/article/Coronavirus+US+public+health+agency+orders+mandatory+quarantine+for+Wuhan+evacuees-L9zxJj,support
2 1 2020,https://papamuda.net/id/pc/article/Coronavirus+vaccine+will+take+months+Biotech+exec-Ov75YG,support
2 1 2020,https://papamuda.net/id/pc/article/To+mask+or+not+to+mask+Confusion+spreads+over+coronavirus+protection-2nqv8O,support
2 1 2020,https://papamuda.net/id/pc/article/Yogyakarta+Holds+Chinese+Culture+Week+to+Celebrate+Lunar+New+Year-BW62nQ,support
1 31 2020,https://www.msn.com/zh-hk/news/englishnews/hong-kong-leader-carrie-lam-urges-local-residents-not-to-travel-to-mainland-china-but-no-complete-border-shutdown-yet/ar-BBZxbS3,support
2 1 2020,https://papamuda.net/id/pc/article/US+agencies+to+resume+talks+about+further+restrictions+on+sales+to+Huawei+sources-3WP2yZ,support
1 31 2020,https://www.msn.com/zh-hk/news/englishnews/227-chinese-stranded-overseas-set-to-arrive-home-on-friday-night-beijing-says/ar-BBZx77g,support
