3485,F,The Vatican confirmed that Pope Francis and two aides tested positive for coronavirus,3
3488,F,Vitamin helps against CoV,2
3493,F,Video of a roof full of bats claim to be the source of coronavirus,2
3498,F,"The wife of a Chinese shop owner of Totana (Murcia, Spain) has coronavirus",3
3500,F,Video of a person infected with coronavirus being detained by the police,2
3502,F,The wife of a Chinese shop owner of Totana (Murcia) has coronavirus,3
3510,F,"Video showing Chinese officials detaining infected citizen, who refused to be checked",2
3516,F,"This video of a person infected with coronavirus being detained by the police is not real, it?s a drill",3
3524,F,"The cover of a Tintin book titled “Tintin in Wuhan” that shows the character standing in an old Chinese market wearing special suits, while people are wearing masks",3
3536,F,Taiwan has severe community transmission. Many people died,3
3537,F,The outbreak in Taiwan is out of control. President Tsai ordered to burn a corpse in front of the presidential office,3
3547,F,There is a confirmed case of coronavirus in a Bogotá hospital,3
3548,F,You can maintain the alkaline state of the body to avoid contagion,2
3552,F,The new coronavirus was registered in 2004,3
3555,F,"Two cases confirmed of coronavirus in Huelva, Andalucía (February 26th)",2
3570,F,There is a crowd waiting to greet the Colombians living in Wuhan who are being flown to Bogotá,3
3573,F,The claim that the book The Eyes of Darkness predict the spread of coronavirus in 1981,3
3574,F,The name coronavirus on disinfecting spray can reaffirms that the virus was known before the outbreak and might be planned,3
3581,F,The DPP (Democratic Progressive Party) politician Wang Shijian said that Taiwan has more than 500 confirmed cases,3
3582,F,Vaccine for COVID-19 has been found,2
3584,F,The Chinese accept Islam en masse (20 millions),3
3591,F,The link between COVID-19 and 5G is being hidden,3
3597,F,Taiwanese manufacturing is awesome. One machine can produce 2.5 million face masks per day,3
3598,F,"Video shows the suspected infected people in eastern Turkey, Van",2
3603,F,"Years ago, there was a hand sanitizer active against Sars-Cov-2",2
3604,F,TV news said: Ketamine can cure COVID-19,2
3608,F,This is a snow artwork from Wuhan,3
3609,F,This map shows high sulphur dioxide in Wuhan now due to burning of corpses,3
3611,F,Video showing racist reactions towards Asian people,2
3612,F,WHO considers canceling Mecca’s pilgrimage,2
3613,F,"These charts claim to show the difference among COVID-19, flu, common cold",3
3621,F,Those are corpses on the street in Wuhan,3
3628,F,The drug “arbidol” can help from the new coronavirus,3
3631,F,This video shows corpses on the streets of Wuhan,3
3632,F,World labs confirm: coronavirus was bioengineered,2
3639,F,This is Dr. Li-wen Liang’s funeral ceremony,3
3640,F,The amount of ACE2 East Asian people have is 4-5 times more than non-East-Asians. That is why they get infected easily,3
3643,F,This coronavirus-infected patient reached to Dr. Vinod Kumar but he wasn’t given the treatment. He was later referred to Bhagalpur. It further states that one should avoid meat and fish for 3 months and wear mask to protect yourself from coronavirus,3
3644,F,Video says “the coronavirus was invented and patented in the USA and then planted in China.”,2
3647,F,This map shows the global spread of cov,3
3653,F,This is a video of the late Chinese doctor Li-wen Liang’s wedding party,3
3660,F,This bottle of disinfectant gel prooves that the coronavirus SARS-CoV-2 existed before 2019,3
3662,F,Video showing quarantined people in a building in Shanghai,2
3663,F,Thailnd cures CoV with anti-HIV drugs,3
3668,F,"Video showing Massive Explosion in Wuhan, China to control the spread of coronavirus",2
3672,F,This Burned Building Is a Place of Corona Virus Patient Isolation,3
3677,F,"Upon approval from Supreme People’s Court, China will kill 20,000 patients with novel coronavirus",2
3678,F,"This is map “based on traces of Wuhan citizens”,during the period between the outbreak of the new coronavirus and the blockade of Wuhan",3
3688,F,WHO declared COVID-19 to be the abbreviation for China Outbreak Virus In December 19,2
3692,F,This photo is a “chinese tapa”¨from a bat,3
3693,F,The Windy diagram of sulfur dioxyde emission level over Wuhan indicated massive corpses burning down there,3
3702,F,There is a Cuban drug used in China against the coronavirus,3
3703,F,"The Chinese news website Tencent filters that there are more than 24,000 deaths from coronavirus",3
3709,F,USPS stops accepting items for China and HK,2
3716,F,"Will the coronavirus epidemic disappear in April thanks to the heat, as Donald Trump said",2
3719,F,Vitamin C and Omega prevents coronavirus,2
3725,F,"The coronavirus pandemic can be dramatically slowed, or stopped, with the immediate widespread use of high doses of vitamin C",3
3730,F,Was Corona Antivirus Discovered by Israeli and Chinese Doctors,2
3737,F,"Videos stating that 25,000 Chinese are being killed",2
3749,F,Video shows coronavirus patients and doctors,2
3753,F,This photo shows a new case in New South Wales,3
3768,F,The people in this video show the coronavirus patients in China,3
3774,F,The Department of Health (DOH) and the Bureau of Immigration (BI) “issued a lookout bulletin” for the “arrest and detention” of a Chinese man who “escaped the quarantine area” of the Ninoy Aquino International Airport (NAIA),3
3775,F,This Lysol disinfactant label says it’s tested against the new cov,3
3784,F,Thai department of health published an infography on how to properly wear facemasks,3
3785,F,This video shows the cause of cov,3
3786,F,This video shows cov patients in China,3
3787,F,The Asterix comic books and the Simpsons predicted the coronavirus outbreak,3
3789,F,"The coronavirus has already existed, even in domestic animals, and we have the vaccine to act against this virus",3
3790,F,Taking chlorine dioxide helps against coronavirus,3
3793,F,There is a patent for the 2019-nCoV coronavirus,3
3795,F,"WHO announced that among many medicines, the best coronavirus killer is nicotine",2
3798,F,Vietnam government gave free face masks on the streets,2
3801,F,Weed (cannabis) cures coronavirus,2
3806,F,The Dettol disinfectant label says the cov was tested,3
3808,F,Xi Jinping visits mosque for coronavirus,2
3814,F,Vitamin C stops or slows novel coronavirus,2
3817,F,Ultimo (italian singer) has coronavirus,2
3818,F,Woman eats bat soup contaminated with coronavirus in China,2
3821,F,WHO Calls for Isolation of China due to the Corona Virus,2
3822,F,Video shows an infected baby with a doctor,2
3825,F,You can’t transmit the virus to other people if you don’t feel its symptoms,2
3827,F,Tinospira crispa plants can treat cov,2
3830,F,This is a market in China where bats and snakes were served as food,3
3849,F,"When the first group of Japenese evacuated from Wuhan to Tokyo, each evacuee took one own ambulance",2
3850,F,There are 40 thousand Chinese foreign workers in Morowali that are quarantined with Corona Virus,3
3852,F,"Weed, slang for the cannabis plant, can “kill coronavirus.”",2
3855,F,This photo shows a Japanese medical professional going to provide aid in Wuhan,3
3858,F,You can steam face masks to reuse them,2
3859,F,The Chinese Prime minister visited a mosque to gain protection for coronavirus,3
3864,F,Video shows pigs buried alive,2
3869,F,Video of a family died due to novel coronavirus,2
3870,F,Video of Chinese Prime Minister Li Keqiang visiting a Mosque and offering prayers seeking protection to the country from coronavirus,2
3871,F,Video from China show people fleeing from coronavirus quarantine,2
3875,F,Video shows bat infestation under a tiled roof claims to be the source of coronavirus in China’s Hubei,2
3876,F,There is a person with coronavirus in Galicia (February 4th),3
3877,F,There is a person with coronavirus in Huelva (February 4th),3
3886,F,The claim that a photo shows the infected people in China,3
3891,F,This image is related to the coronavirus outbreak,3
3892,F,The novel coronavirus (2019-nCoV) “will not spread” in the Philippines due to the country’s high temperature as well as relatively high humidity,3
3895,F,There is an herbal cure for CoV,3
3898,F,The common flu kills 60 times more people annually than the coronavirus,3
3900,F,Twitter user posts viral image suggesting that cocaine kills coronavirus,2
3901,F,Two Italian scientists were the first in isolate the coronavirus in Europe,2
3902,F,There are cases of coronavirus in Maturín city,3
3905,F,The new coronavirus contains HIV “insertions” and shows signs of being created in a lab,3
3906,F,The new coronavirus can be cured by drinking one bowl of freshly boiled garlic water,3
3909,F,Xi Jinping has said that Chinese scientists found cure for coronavirus in cow urine,2
3910,F,The Korean Government took every facial mask from factorys to send masks to China,3
3918,F,Video shows a doctor that faints while operating coronavirus because he got infected,2
3922,F,This is an image of coronavirus 2019-nCoV,3
3927,F,The video has been taken at the Wuhan market,3
3931,F,The religious beliefs of some Macedonian citizens are being used to disseminate panic and misinformation about the new coronavirus by manipulatively citing Russian texts for its outbreak in order to portray it as the beginning of a worldwide catastrophe,3
3935,F,"This is Leslie Chow, a doctor who died in China fighting coronavirus",3
3937,F,"WHO confirmed 50 new cases in Guayaquil, in Ecuador",2
3945,F,U.S. soldier stationed in Lithuania is the first confirmed case of coronavirus in the country,2
3949,F,The Taiwanese flag is printed on masks to prevent Chinese from buying up,3
3951,F,The Chinese foreign Ministry officially demanded an explanation from the United States due to the fact that containers with biohazard markings were found buried in the evacuated Consulate General in the city of Wuhan,3
3959,F,"There are 5 Corona Virus Suspect Patients in Indonesia, one of whom died",3
3962,F,Video shows a doctor falling down due to coronavirus disease,2
3964,F,The coronavirus responsible of COVID-19 is a mix of SRAS and HIV,3
3968,F,This is a new hospital in Wuhan,3
3971,F,"The coronavirus is a “virus weapon”, as lethal as Ebola. Everyone who is infected dies",3
3978,F,The first building of the Huoshenshan hospital in Wuhan city was build in 5 days,3
3981,F,"Video Of An Indonesian Traditional Market Trending Viral As Wuhan, China",2
3985,F,"The coronavirus was called a “plague” by the WHO, and that 2.9 million were infected while 950,680 people had died",3
3986,F,The Lysol and coronavirus conspiracy: “2019-nCoV is old and there is already a cure to it”,3
3988,F,"Video shows a market in the Chinese city of Wuhan, where the deadly coronavirus strain emerged",2
4003,F,The “proper” way of wearing a surgical mask is blue side out if you are sick and white side out if you do not want to be infected by the virus,3
4007,F,The quarantine in Italy showed more clean waters in Venice with fishes and a dolphin,3
4010,F,The Canadian Department of Health issued an emergency notification reccomending that people keep their throats moist to protect from the novel coronavirus,3
4014,F,What if it’s not a virus but 5G that is causing disease and deaths,2
4016,F,The Canadian Ministry of Health issued a press release which states that they are taking security measures to combat the coronavirus 2019-nCoV,3
4019,F,Two ways of wearing a surgical mask: Colored side out if you are sick and white side out if you do not want to become sick,2
4023,F,The Chinese government announced on official document “Garlic is a preventive food for Novel coronavirus.”,3
4029,F,"The biological research laboratory Ruilan Bao Hu San Biotech Limited in Shanghai, the city where #coronarvirus originated, has a logo like that of the Umbrella Corporation of RESIDENT EVIL and corona is an anagram for Racoon. WTF",3
4033,F,WHO advises to avoid “unprotected sex” with animals,2
4034,F,Video of a doctor fainted on the floor after getting infected with coronavirus,2
4042,F,Wuhan Corona Virus crosses from the Bat Virus and the Pig Virus,2
4043,F,"The video is claimed as the Wuhan market, China",3
4051,F,This is the picture of the first new Wuhan coronavirus hospital,3
4053,F,"The Chinese company Ruilan Bao Hu San Biotech Limited is the origin of the novel coronavirus. Its logo resemble the Umbrella Corporation, from the video game Resident Evil",3
4054,F,WHO advises population to avoid having unprotected sex with animals,2
4056,F,Vitamin C with Zinc prevent and treat the coronavirus infection,2
4059,F,Video of a girl dying of coronavirus in a shopping mall,2
4062,F,The first patient diagnosed with COVID-19 was dead,3
4063,F,You no longer need to have contact with someone to get the coronavirus,2
4067,F,Video of a girl dying of coronavirus,2
4068,F,"Video of a market in Wuhan (China), the suspected origin of the coronavirus outbreak",2
4072,F,The Korean Government pay travellers’ medical expense for coronavirus without basis law,3
4076,F,This video is taken in Wuhan (China) in the place of the outbreak of the coronavirus,3
4077,F,The WHO has recomended to avoid unprotected sex with live wil or farm animals,3
4087,F,The virus is entirely different all the known virus forms. It activates all bacterias and other viruses in human body,3
4088,F,The Simpsons predicted the epidemic in advance,3
4089,F,The movie Venom predicted the epidemic in advance,3
4090,F,The photograph (which shows people on the floor) shows the impact of coronavirus in China,3
4092,F,"There is a “positive” case of the novel coronavirus (nCoV) in a hospital in Banlic, Cabuyao City, Laguna, Philippines in January 2020",3
4098,F,Video shows a larva extracted from person’s lip as related to the coronavirus,2
4108,F,This video showing a market of animals is claimed to be shot in Wuhan,3
4109,F,"There is an alert of coronavirus in Madrid, Barcelona and Valencia (January 28)",3
4111,F,This video connected with coronavirus shows a wholesale market in China and its low–hygiene environment,3
4115,F,"The animals in the list in the photo were served at a meeting for 40 thousand people in China, and the virus spread after that day",3
4116,F,The studies initiated by the “Military Research Institute” transformed the form of virus in 2018,3
4117,F,Turkish doctor allegedly found coronavirus vaccine,2
4120,F,"The video shown shows effects of coronavirus and avoid icecream, cold drinks for 90 days",3
4121,F,The novel coronavirus (2019-nCoV) “will not last long” in the Philippines because of its warm climate,3
4122,F,"Two Filipinos ate bat soup in Wuhan, China, the epicenter of the 2019 novel coronavirus (nCoV), as seen in a video uploaded on Facebook",2
4123,F,"The following statement of the Wuhan nurse: Don’t go out, don’t go to parties, don’t eat out, there are 98.000 infected not 2.700, sensationaly transmitted by the Macedonian media outlet Republika",3
4126,F,There are several new confirmed cases in several French cities,3
4128,F,This woman in Malaysia died of coronavirus,3
4129,F,Water used in an islamic ablution ritual can kill the novel coronavirus,2
4137,F,The Health Authority confirmed 3 cases of coronavirus in the country,3
4145,F,"Video of Wuhan market with dogs, snakes, rats and bats…",2
4147,F,This video shows a woman eating a bat soup in Wuhan,3
4148,F,This video shows a man eating a bat soup in a restaurant in China,3
4152,F,The coronavirus was created and patented by an American lab two years before the pandemic,3
4157,F,The Chinese Communist Party “will finally admit that the real source of the coronavirus is from ‘a lab in Wuhan’ linked to its covert biological weapon programs.”,3
4160,U,Videos of people infected with coronavirus in China,2
4165,F,This video shows the Wuhan market where the virus comes from,3
4171,F,The 2019 novel coronavirus (nCoV) is a “type of rabies” that can be contracted by eating bats,3
4177,F,The virus was created by humans and patented,3
4186,F,The SARS-CoV-2 was created in 2003 in the United States,3
4194,F,"There’s a ‘coronavirus patent’, FEMA ‘proposes martial law’, Gates Foundation predicted virus, ‘funded group who owns virus patent’, coronavirus was ‘created in a lab’ as a ‘bioweapon for population control’",3
4196,F,There is a first case in Venezuela in the Bolivar state,3
4201,F,Warning: the virus is spreading in Italy (January 22),2
4204,F,The coronavirus was created in a lab and patented,3
4208,F,"WhatsApp text that says, among other things, that the Chinese created the virus and that the main cities in China did not suffer from the pandemic",2
7,F,Rail freight tanker is stamped with COVID-19,3
14,F,Police in Zimbabwe beating churchgoers because their place of worship refused to close to prevent the spread of COVID-19,3
20,U,People who have survived the COVID-19 coronavirus disease can become reinfected by the virus,3
25,F,Photo shows army trucks in Italy carrying bodies of fatalities from coronavirus disease or COVID-19,3
26,F,"Satellite data show a large release of sulfur dioxide gas from the outskirts of Wuhan, China, and could be viewed as evidence of the mass cremation of new coronavirus victims",3
27,U,"Italy has stopped treating elderly coronavirus patients due to ""socialized medicine.""",3
30,F,FB post warning people to stay at home during COVID pandemic carries photo of coffins in 'Italy',4
31,F,Italian PM said that the country has surrendered to the Covid-19 pandemic,3
39,F,Photo shows COVID-19 vaccine that can kill infection in three hours,3
40,T,"If you get sick with coronavirus, an U.S. government official in your community can make you stay home",3
43,F,Italy has run out of doctors amid COVID-19 pandemic,3
52,F,Picture shows COVID-19 vaccine developed by American scientists,3
59,F,Ingestion of cold drinks and food can cause or exacerbate health conditions such as URTI,3
60,T,Gargling helps stem the transmission of viral diseases that cause URTIs,3
61,F,Picture shows those deceased from COVID-19 in Italy,3
62,T,Says truck drivers are being turned away from fast-food restaurants during the COVID-19 pandemic,3
63,F,Sales of Corona beer dropped sharply in early 2020 because consumers mistakenly associated the brand name with the new coronavirus,3
67,U,Francis had been tested for coronavirus and the result was negative,4
68,F,Parents can receive a case of baby formula during the COVID-19 pandemic by calling the number on the back of the company's product,3
71,F,Red Cross workers are knocking on doors of people's homes and selling coronavirus home tests,3
75,F,Sticking a blow dryer in your face or sitting in a sauna and breathing in hot air would kill the coronavirus,3
76,F,Medical professionals and institutions recommend people breathe hot air to kill the coronavirus,3
78,F,Mustard oil prevents a person from getting infected with COVID-19,3
79,F,Rapper Eminem was the first celebrity to be diagnosed with new coronavirus in February 2020,3
81,F,Staff at Gold Coast Hospital in Australia rolled in a Wilson volleyball to keep Tom Hanks company in quarantine after he was diagnosed with the coronavirus,3
82,T,"On March 11, 2020, actors Tom Hanks and Rita Wilson announced that they had been diagnosed with COVID-19, the disease caused by the coronavirus spreading around the globe, while they were abroad",3
83,T,"Presidential nominating contests in the U.S. are being pushed back, and a $1 trillion-plus U.S. economic rescue package is being negotiated",3
90,T,"Four Brooklyn Nets players, including Kevin Durant, have tested positive for the new coronavirus, bringing the total to seven known players in the NBA",4
93,T,Health officials confirmed another case of the novel coronavirus in Northern California,3
94,T,President Donald Trump called NBC News correspondent Peter Alexander a “terrible reporter�?during a White House news briefing for asking what he would say to Americans who are scared about the coronavirus,3
95,T,New York Governor Andrew Cuomo announced he was directing all workers in nonessential business to stay home and banned gatherings statewide,3
98,T,"Monaco’s head of state Prince Albert II contracts coronavirus. In a statement, the palace said Albert is continuing to work from his home office",3
101,U,Spread of coronavirus includes transmission from touching contaminated surfaces,3
104,U,"Once you recover from coronavirus, you won’t get reinfected",3
106,F,Image shows Italian doctor couple sharing last few moments amid Covid-19 outbreak,3
119,T,Intensive care units in Italy are operating at capacity,3
121,T,"NHL suspends season amid coronavirus pandemic. NHL Commissioner Gary Bettman said there are hopes of resuming the season, holding the playoffs and still handing out the Stanley Cup",3
123,T,MLB delays opening day by at least 2 weeks because of coronavirus,3
124,T,NY fed to buy a range of treasurys to try to ease coronavirus jitters,3
125,F,Photo of Italian doctor couple who died after contracting Covid-19 infection,3
126,T,NBA suspends season until further notice over coronavirus,3
127,F,Holding your breath is a ‘simple self-check�?for coronavirus,3
130,F,"In the midst of the novel coronavirus outbreak, some influencers are claiming that taking mega-doses of vitamin C can cure COVID-19",2
132,T,Stocks plummet amid coronavirus fears and oil-price crash,3
134,F,"Image shows Indonesian doctor Hadio Ali, watching his family moments before he died of COVID-19",3
136,F,"Pet cats and dogs cannot pass the new coronavirus on to humans, but they can test positive for low levels of the pathogen if they catch it from their owners",3
138,F,Staff test positive for COVID-19 at a Pakistani bank branch in Rawalpindi,3
139,F,Philippines to distribute $400 to social security members for COVID-19 outbreak,3
140,F,Officials are warning that popping bubble wrap from China could expose one to coronavirus,3
141,F,Food and vegetables markets closed in Chennai amid COVID-19 lockdown,4
145,F,"I Heard That The U.S. Government Is Sending $1,000 Checks",3
147,F,President Trump is going to announce a mandatory two-week quarantine for the whole country is going viral,3
154,F,Person in hospital bed with COVID-19 is Sophie Grégoire Trudeau,3
155,F,Remdesivir has been approved for consumer use,3
156,T,"Remdesivir has only been approved for a clinical trial, not for consumer use",3
161,T,"In some cases people have been found to be infected, but clear of any symptoms",3
163,T,"It is possible to contract the coronavirus by touching a contaminated surface and then touching your mouth, nose or even eyes",3
165,U,People with Type-A blood are more susceptible to COVID-19,3
173,F,President Donald Trump and other officials misleadingly suggested that tech behemoth Google was working on a screening website that large numbers of Americans could soon use to see if they should be tested for the new coronavirus,3
174,F,"In New York, ""every contaminated corpse"" of those who died from COVID-19 ""belongs to the state"" and will be incinerated without any ""wakes or memorial services to pay your last respects.""",3
179,F,President Donald Trump will impose a nationwide mandatory quarantine,3
184,F,Pictures and reports of “empty hospitals” prove COVID-19 spread is “fake crisis for real government planned agendas.”,3
188,U,If it drops on a metal surface it will live for at least 12 hours - so if you come into contact with any metal surface - wash your hands as soon as you can with a bacterial soap,3
189,F,On fabric it can survive for 6-12 hours. normal laundry detergent will kill coronavirus,3
191,F,Infographic shows timeline of COVID-19 symptoms,3
195,U,Japanese drug Avigan is effective medicine against COVID-19,3
197,F,"Kerala has asked NABARD for a loan of Rs 20,000 crore to deal with COVID-19",3
209,U,North Korea leader Kim Jong Un ordered his country's first COVID-19 patient to be shot dead,3
213,U,"If the new coronavirus is similar to influenza and some other viruses, it could dissipate once temperatures rise and humidity increases",3
229,F,Lysol and Clorox were aware of the coronavirus before it emerged,3
230,T,"People can be found to be infected, but clear of any symptoms",3
232,F,Russia released more than 500 lions to make sure that people stay inside during the COVID-19 pandemic,3
236,F,"I just received a call from a close American friend of mine who just got off the phone with a Chinese friend, who has relatives in Wuhan. He says there may already be 10,000 dead there from the virus",3
248,F,"Sen. Bernie Sanders at a recent debate called for a tax rate of 52% on incomes of $29,000 or more to pay for his Medicare for All plan",3
255,F,Having a hot bath or drinking hot liquids will change your actual body temperature and help you cure the coronavirus,3
256,F,Says COVID-19 remains in the air for eight hours and that everyone is now required to wear masks “everywhere.”,3
257,F,Residents in India to stay indoors during nighttime COVID-19 disinfectant spraying,3
263,F,"Johns Hopkins University published this ""excellent summary"" on avoiding COVID-19",3
271,F,"Financier George Soros owns the lab in Wuhan, China, where the COVID-19 coronavirus disease was ""developed.""",4
272,U,Pregnant women are more likely to be severely affected by the coronavirus,3
274,F,Genuine graphic quoting Philippine vice president Leni Roberdo on COVID-19 response,3
277,F,"Masoumeh Ebtekar, vice-president of Iran for women and family affairs, is another high-ranking official who tested positive for the virus",3
278,F,"Iraj Harirchi claims there are more than 10,000 confirmed cases and 1,400 deaths in the country",3
279,F,"Gargling vinegar and rosewater or vinegar and salt"" would protect against the Covid-19",3
283,F,Kiko Pangilinan called on the Philippine government to exempt children from total lockdown during COVID-19 emergency,3
285,T,Facebook's chief says the social network is removing false claims and ads for fake cures,4
287,F,Photo shows trucks in Italy to transport COVID-19 corpses,3
296,F,Photo of a vaccine developed by US scientists for COVID-19,3
301,F,"In France, a woman said that she has “a very very very well placed uncle�?with ties to national ministers from whom she got information that the whole country would soon be in full quarantine",3
302,F,Photos show 'crying president of Italy' and coffins of Italy's COVID-19 victims,3
303,F,"In March, Jair Bolsonaro said he tested positive for the novel coronavirus",3
304,F,"Philippines' Social Security System or SSS will give P20,000 to each of its members as financial aid during COVID-19 outbreak",3
306,F,"If you have a runny nose and sputum, you have a common cold, not Covid-19",3
307,F,"Photos show military was drafted to maintain public order during COVID-19 outbreak in USA, South Korea, India, China, Japan, Vietnam, and Iran",3
311,F,People dressed in military fatigues walking through Clapham Junction claims to be proof that the government is locking down the area or London more widely because of the new coronavirus,3
312,F,"Soldiers in Clapham today, make sure you get food you need to last you as it looks like a lockdown will be happening tomorrow #covid19UK",3
313,F,London shutdown on last Friday. Troops spotted in Clapham.,3
315,F,Staying hydrated can help you prevent Covid-19,3
316,F,"Royal Mail has instructed staff to step away from customers when making deliveries, and if necessary to sign for items on their behalf",3
333,F,"If the virus is exposed to a temperature of 26-27ºC. It will be killed, as it does not live in hot regions. Also drinking hot water and sun exposure will do the trick and staying away from ice cream and cold food is advised",3
335,F,People who suspect they have Covid-19 to hold their breath to check for lung fibrosis and drink water regularly to ensure that any virus caught orally will be washed into the stomach and killed,3
339,F,President Donald Trump “will evoke (sic) what is called the Stafford act�?and “order a two week mandatory quarantine for the nation.�?,3
341,F,"Image shows PM Narendra Modi meeting Kanika Kapoor, while the latter was infected with COVID-19 coronavirus",3
342,F,"Man visited Albany, N.Y. days before dying from coronavirus",3
343,U,For coronavirus cases “in the U.S. 38% of those hospitalized are under 35.�?,4
345,T,"Health officials advise people to wash their hands regularly, avoid touching their faces and disinfect their homes daily to prevent the spread of the coronavirus",3
346,F,People are going door to door in Colorado Springs stating they are COVID testing so they can rob people!!!,3
347,F,Image shows dead bodies of COVID-19 patients in Italy,3
348,U,"Over a 45-minute period that we had the press conference�?on the coronavirus on March 13, 2020, the stock market set ""an all-time record",3
349,F,Justin Trudeau's wife Sophie Trudeau films herself from ICU after testing positive for Covid-19,3
351,T,Research shows the genetic makeup of COVID-19 precludes it from being man-made,3
355,U,Italy’s overwhelmed hospitals are treating elderly COVID-19 patients as a lower priority,3
358,F,Picture shows Sri Lankan pilot tested positive for COVID-19,3
360,F,MSNBC actually said on air ‘I hope enough people die from coronavirus that it harms Trump’s re-election,3
361,F,"Says imposters in hazmat suits are going door to door in Stockton, Calif., saying they are checking residents for fever or COVID-19, but they “will enter your home and physically attempt robbery.”",3
362,T,"Kelly Alexander says ""most"" NC legislators are in the ""high risk age group"" for coronavirus",3
364,F,In South Florida “all children and adults must remain in their homes�?due to coronavirus,3
366,F,"President Donald Trump will soon lock down the entire country to prevent the spread of COVID-19, which had infected 4,226 people in the United States as of March 17",3
372,T,Gaetz and Cruz both placed themselves in self-quarantine after coming in contact with a person who tested positive for the coronavirus at a conservative political conference,3
375,F,Indian government distributing free face masks during COVID-19 pandemic,3
386,T,"Most quarantine decisions are up to states and localities, rather than the CDC",3
388,F,Novel coronavirus can be transmitted by houseflies,3
389,F,Government to spray medicine at night after 10 PM to kill the COVID-19,3
390,F,President Donald Trump said COVID-19 is Democrats�?“new hoax.�?,3
391,F,Photo shows coffins of COVID-19 fatalities in Italy,3
394,T,Reports from the World Health Organization and the U.S. CDC found that mild cases account for 75-to-80% of all cases,3
396,T,Holding your breath for 10 seconds isn’t a way to test that you don’t have COVID-19,3
400,F,Now it’s actually the safest time to fly,3
401,T,Older Americans and those with chronic conditions are advised to reconsider all travel plans to avoid COVID-19,3
403,F,"If you don’t have insurance and can’t afford to take the $3,200 test for the virus ($1,000 with insurance), DONATE BLOOD. They HAVE to test you for the virus in order to donate blood. Tell your friends! Tell your family!!!!",3
409,T,"Health insurance companies said they will waive costs for coronavirus tests, not treatment",3
412,T,"In Italy, people must stay home except for work or emergencies",3
413,T,"Italian prime minister has announced that the entire country goes into quarantine, as part of emergency measures aimed at halting the spread of the coronavirus",3
416,U,Spreading so fast that it will infect 70% of humanity this year,3
420,F,How lockdown is executed in Spain or the USA,3
423,F,Nancy Pelosi delayed coronavirus funding so “Dems could campaign on it.�?,3
427,F,President Trump has come into contact with a potential coronavirus sufferer,3
430,F,People Of Color May Be Immune To The Coronavirus Because Of Melanin,3
431,F,Melanin can protect against coronavirus,3
433,U,Researchers at the Erasmus Medical Center claim to have found an antibody against coronavirus,3
438,F,Starting in March if you travel outside of the United States you won’t be allowed back in the country “due to high risk of the coronavirus.�?,3
439,F,STARTING NEXT WEEK MARCH 3/2020!!!!!! IF YOU LEAVE ANYWHERE OUTSIDE OF THE UNITED STATES OF AMERICA YOU WILL NOT BE ALLOWED BACK INTO THE UNITED STATES DUE TO HIGH RISK OF THE Coronavirus so if anyone is planning a big trip or cruise please be aware!!!!!,3
446,F,Lindsey Graham said that President Trump probably knows more about medicine and specifically viruses than any of the so-called scientists at the NIH and CDC,3
447,T,"Italy is hit hard, experts say, only because they have the oldest population in Europe",3
450,T,Scientists in Israel are likely to announce the development of a coronavirus vaccine,3
455,F,No one has died from the coronavirus in the United States,3
456,F,President Donald Trump spawned the “Wuhan super virus outbreak under code name ‘zyphr.’�?,3
457,U,Plasma from newly recovered patients from Covid -19 can treat others infected by Covid-19,3
463,F,In ‘Resident Evil�?the Umbrella Corporation releases a virus that infects the people of Raccoon City. A biological research lab with the exact same logo as the Umbrella Corporation can be found in the city where the coronavirus outbreak originated,3
467,F,Poll Finds 38% of Americans Say They Will Not Drink Corona Beer Because of Virus,3
468,F,Press Release By PMO India On Restriction Of Movement Due To COVID-19 Outbreak,3
469,F,"Hair weave and lace fronts manufactured in China may contain the coronavirus. It may be time to show us what your scalp and edges really look like, ladies",3
470,F,Hair extensions are a source of the 2019 coronavirus,3
473,F,If you have the Flu�?get these two items�?Sambucol (and) Oscillococcinum�?in 48 hours you will feel better. In 72 hours you will be almost symptom-free,3
474,F,Homeopathic supplements have proven to treat the flu,3
475,F,Homeopathic supplements can rid you of flu symptoms after only three days,3
476,F,"High levels of sulfur dioxide in Wuhan “may be a sign of mass cremations of victims of the coronavirus.""",3
478,F,"Sulfur dioxide is a gas that is released when organic matter, such as human bodies, are burned. This alarmingly high level of the gas may be a sign of mass cremations of victims of the coronavirus",3
481,F,Muslims are proved not to get coronavirus,3
482,F,MashaaAllah hundreds converted to Islam in Philippines after it’s proven that the coronavirus doesn’t affect Muslims,3
483,F,Genuine Philippine Department of Health advisory states clinics will turn away people showing COVID-19 symptoms,3
485,F,Marijuana can treat 2019 novel coronavirus,3
486,F,Smoking are recommended as coronavirus remedies,3
487,F,Smoking can help prevent the coronavirus,3
489,T,Global health agencies and medical mask producers agree that the colored side of the mask should always be worn on the outside,3
498,F,Photos show people in India bathing in cow dung to prevent COVID-19 infection,3
503,F,"So.. patent on this ‘new�?Corona virus expired on the 22nd, today.. We have a sudden outbreak. There's magically already a vaccine available.. And NOW fear mongering spread by the media about quarantine",3
508,T,Protesters on the Mexican side of a border crossing with Arizona blocked southbound lanes Wednesday demanding the Mexican government require health screening for travelers entering Mexico from the United States to prevent the spread of the coronavirus,3
509,T,NBC Universal CEO Jeff Shell tested positive for coronavirus,3
